,date,temp,feels_like,pressure,humidity,temp_min,temp_max,speed,deg,gust,clouds,id,main,description,icon
6432,2023-04-30 14:00:00,53.54599999999999,52.916,1001,92,51.79999999999996,55.27399999999994,3.6,70,4.990377246398336,100,701,Mist,mist,50d
6433,2023-04-30 15:00:00,54.10399999999999,53.54599999999999,999,92,52.14199999999994,56.13799999999998,5.14,60,8.75,100,804,Clouds,overcast clouds,04d
6434,2023-04-30 16:00:00,54.94999999999999,54.464,998,92,52.71800000000002,57.05599999999998,6.17,80,4.990377246398336,100,701,Mist,mist,50d
6435,2023-04-30 17:00:00,55.849999999999966,55.45400000000001,996,92,53.49199999999991,58.262,5.66,70,4.990377246398336,100,501,Rain,moderate rain,10d
6436,2023-04-30 18:00:00,56.58800000000002,56.22800000000001,994,91,54.48200000000003,59.05400000000003,7.2,80,4.990377246398336,100,701,Mist,mist,50d
6437,2023-04-30 19:00:00,57.037999999999954,56.714,992,91,55.11200000000002,59.34199999999993,6.69,70,4.990377246398336,100,701,Mist,mist,50d
6438,2023-04-30 20:00:00,57.344,57.11000000000007,991,92,55.11200000000002,60.00799999999998,5.14,90,4.990377246398336,100,701,Mist,mist,50d
6439,2023-04-30 21:00:00,58.6760000000001,58.56800000000004,988,92,55.48999999999995,61.339999999999975,4.12,60,4.990377246398336,100,701,Mist,mist,50d
6440,2023-04-30 22:00:00,60.547999999999945,60.62000000000006,987,92,57.19999999999999,62.99600000000004,4.12,90,4.990377246398336,100,500,Rain,light rain,10d
6441,2023-04-30 23:00:00,61.286,61.39400000000006,987,91,58.47800000000001,63.19400000000002,1.54,190,4.990377246398336,100,804,Clouds,overcast clouds,04d
6442,2023-05-01 00:00:00,61.17800000000005,61.268000000000086,986,91,58.6760000000001,62.85200000000003,1.54,100,4.990377246398336,100,501,Rain,moderate rain,10n
6443,2023-05-01 01:00:00,60.76399999999995,60.81800000000004,984,91,58.118,62.70799999999991,0.45,47,1.34,100,701,Mist,mist,50n
6444,2023-05-01 02:00:00,59.63000000000005,59.61200000000002,984,92,56.31800000000004,62.14999999999992,3.6,340,8.23,100,502,Rain,heavy intensity rain,10n
6445,2023-05-01 03:00:00,57.344,57.146000000000015,985,93,53.69,60.81800000000004,7.72,320,9.26,100,701,Mist,mist,50n
6446,2023-05-01 04:00:00,54.49999999999994,53.834,985,89,51.512,58.01000000000005,5.66,280,10.29,100,804,Clouds,overcast clouds,04n
6447,2023-05-01 05:00:00,52.55599999999998,51.313999999999965,987,81,49.27999999999997,55.41800000000006,7.72,290,14.4,100,804,Clouds,overcast clouds,04n
6448,2023-05-01 06:00:00,51.872000000000014,50.144000000000005,988,72,49.099999999999966,54.15799999999996,2.68,273,6.26,100,500,Rain,light rain,10n
6449,2023-05-01 07:00:00,50.57600000000002,48.57800000000003,987,69,48.110000000000014,53.06,3.58,262,7.6,100,804,Clouds,overcast clouds,04n
6450,2023-05-01 08:00:00,49.54999999999996,49.54999999999996,990,74,46.61599999999999,52.160000000000025,0.89,284,4.02,66,803,Clouds,broken clouds,04n
6451,2023-05-01 09:00:00,50.12600000000003,48.36200000000002,991,75,47.51599999999996,51.926000000000045,0.89,248,3.58,46,802,Clouds,scattered clouds,03n
6452,2023-05-01 10:00:00,49.082,48.64999999999998,992,78,46.11200000000002,51.20599999999996,1.34,286,4.02,35,802,Clouds,scattered clouds,03d
6453,2023-05-01 11:00:00,49.406000000000006,49.01000000000005,992,79,46.11200000000002,52.01599999999996,1.34,241,4.47,29,802,Clouds,scattered clouds,03d
6454,2023-05-01 12:00:00,52.14199999999994,50.396000000000015,993,71,49.38799999999998,54.05000000000001,3.13,264,8.05,21,801,Clouds,few clouds,02d
6455,2023-05-01 13:00:00,54.44599999999997,52.50200000000001,994,62,51.79999999999996,56.49799999999999,3.13,254,6.71,7,800,Clear,clear sky,01d
6456,2023-05-01 14:00:00,56.38999999999993,54.35599999999994,994,56,54.01399999999995,58.56800000000004,2.68,293,8.94,10,800,Clear,clear sky,01d
6457,2023-05-01 15:00:00,57.77600000000001,55.56200000000007,993,49,54.392,60.22399999999999,3.13,254,8.05,27,802,Clouds,scattered clouds,03d
6458,2023-05-01 16:00:00,57.99199999999991,55.74199999999991,994,48,54.392,60.512,4.47,207,11.18,42,802,Clouds,scattered clouds,03d
6459,2023-05-01 17:00:00,57.416,55.202000000000055,994,50,54.518000000000086,60.15199999999999,6.69,260,12.86,75,803,Clouds,broken clouds,04d
6460,2023-05-01 18:00:00,59.30599999999998,57.19999999999999,993,48,56.17399999999992,61.55599999999998,4.02,202,7.6,62,803,Clouds,broken clouds,04d
6461,2023-05-01 19:00:00,59.98999999999995,57.938000000000045,991,48,57.19999999999999,62.618,1.79,211,8.49,100,804,Clouds,overcast clouds,04d
6462,2023-05-01 20:00:00,60.349999999999966,58.20799999999991,994,45,57.488,62.99600000000004,4.47,212,10.73,80,803,Clouds,broken clouds,04d
6463,2023-05-01 21:00:00,60.00799999999998,57.829999999999984,994,45,57.59600000000006,62.29400000000004,4.47,302,10.73,85,804,Clouds,overcast clouds,04d
6464,2023-05-01 22:00:00,58.69400000000002,56.60599999999994,995,50,55.59800000000001,60.81800000000004,4.02,242,8.49,88,804,Clouds,overcast clouds,04d
6465,2023-05-01 23:00:00,57.23600000000005,55.29199999999997,995,56,53.87000000000006,59.108,3.13,218,7.15,79,803,Clouds,broken clouds,04d
6466,2023-05-02 00:00:00,54.75200000000001,52.93399999999991,995,64,52.14199999999994,57.307999999999936,2.24,243,5.36,80,803,Clouds,broken clouds,04n
6467,2023-05-02 01:00:00,52.68199999999996,50.93600000000004,996,70,49.298,55.70599999999996,3.46,188,8.85,75,803,Clouds,broken clouds,04n
6468,2023-05-02 02:00:00,51.27800000000002,49.622000000000014,995,75,47.012,54.69800000000004,0.89,231,2.24,87,804,Clouds,overcast clouds,04n
6469,2023-05-02 03:00:00,51.313999999999965,49.622000000000014,996,74,46.057999999999936,53.96000000000009,3.58,231,9.39,92,804,Clouds,overcast clouds,04n
6470,2023-05-02 04:00:00,50.089999999999975,48.41599999999994,996,77,46.38199999999995,53.113999999999976,4.63,290,4.990377246398336,100,804,Clouds,overcast clouds,04n
6471,2023-05-02 05:00:00,49.082,46.70599999999996,996,82,45.48199999999997,51.81800000000004,2.57,230,4.990377246398336,100,804,Clouds,overcast clouds,04n
6472,2023-05-02 06:00:00,47.696000000000026,47.696000000000026,994,87,43.68199999999996,50.25200000000001,0.45,181,1.79,96,804,Clouds,overcast clouds,04n
6473,2023-05-02 07:00:00,45.73399999999992,41.12600000000003,995,90,42.583999999999946,48.307999999999936,4.03,235,9.71,100,804,Clouds,overcast clouds,04n
6474,2023-05-02 08:00:00,46.56200000000001,46.56200000000001,993,87,43.14199999999994,48.99199999999996,0.45,0,1.34,100,804,Clouds,overcast clouds,04n
6475,2023-05-02 09:00:00,46.92199999999997,46.92199999999997,994,86,43.48399999999992,49.20799999999997,0.89,282,4.02,99,804,Clouds,overcast clouds,04n
6476,2023-05-02 10:00:00,46.48999999999995,46.48999999999995,994,84,42.60200000000003,49.099999999999966,0.89,249,3.58,99,804,Clouds,overcast clouds,04d
6477,2023-05-02 11:00:00,46.670000000000016,45.91399999999999,995,83,43.48399999999992,48.99199999999996,1.34,241,4.02,100,804,Clouds,overcast clouds,04d
6478,2023-05-02 12:00:00,46.86800000000005,44.52800000000002,995,78,43.59199999999993,49.20799999999997,2.24,302,8.49,100,804,Clouds,overcast clouds,04d
6479,2023-05-02 13:00:00,47.714,45.51800000000003,995,79,45.589999999999975,50.27000000000004,2.24,279,4.47,100,804,Clouds,overcast clouds,04d
6480,2023-05-02 14:00:00,51.09799999999996,48.95599999999996,995,65,48.18199999999996,53.87000000000006,2.24,302,6.71,100,804,Clouds,overcast clouds,04d
6481,2023-05-02 15:00:00,52.952000000000055,50.66599999999994,995,58,49.51400000000001,55.50799999999998,2.24,267,7.15,100,804,Clouds,overcast clouds,04d
6482,2023-05-02 16:00:00,54.19400000000002,51.88999999999999,993,55,51.38600000000002,56.19199999999995,4.02,331,8.05,100,804,Clouds,overcast clouds,04d
6483,2023-05-02 17:00:00,54.03199999999998,51.67399999999998,995,54,51.38600000000002,55.976000000000056,3.58,247,8.49,100,804,Clouds,overcast clouds,04d
6484,2023-05-02 18:00:00,54.22999999999996,51.94400000000002,996,55,51.38600000000002,56.19199999999995,2.68,259,7.6,98,804,Clouds,overcast clouds,04d
6485,2023-05-02 19:00:00,53.09600000000006,50.97199999999998,996,61,50.88199999999995,55.65199999999999,2.68,225,8.94,100,500,Rain,light rain,10d
6486,2023-05-02 20:00:00,53.329999999999984,51.42199999999997,995,65,50.59400000000005,55.65199999999999,2.24,202,7.15,100,804,Clouds,overcast clouds,04d
6487,2023-05-02 21:00:00,52.68199999999996,50.846,996,68,50.37800000000004,55.14799999999997,2.24,217,8.94,99,500,Rain,light rain,10d
6488,2023-05-02 22:00:00,52.96999999999997,51.06200000000001,996,66,50.88199999999995,54.93199999999996,3.13,237,6.71,97,804,Clouds,overcast clouds,04d
6489,2023-05-02 23:00:00,52.37600000000003,50.32399999999996,997,64,50.05400000000003,54.10399999999999,2.24,292,4.47,94,804,Clouds,overcast clouds,04d
6490,2023-05-03 00:00:00,51.313999999999965,49.154,998,64,49.04599999999999,53.02399999999994,2.24,309,5.81,92,804,Clouds,overcast clouds,04n
6491,2023-05-03 01:00:00,50.557999999999936,48.32600000000002,998,64,48.21800000000002,52.14199999999994,1.79,287,4.47,91,804,Clouds,overcast clouds,04n
6492,2023-05-03 02:00:00,49.42399999999998,49.42399999999998,998,68,47.29999999999996,51.13399999999996,0.89,259,3.58,95,804,Clouds,overcast clouds,04n
6493,2023-05-03 03:00:00,48.39799999999997,48.39799999999997,998,71,46.22000000000003,50.10799999999995,0.89,253,3.58,96,804,Clouds,overcast clouds,04n
6494,2023-05-03 04:00:00,48.23600000000005,47.678,998,70,45.84199999999993,50.01800000000003,1.34,278,4.02,97,804,Clouds,overcast clouds,04n
6495,2023-05-03 05:00:00,48.146000000000015,47.58800000000002,998,70,45.75200000000001,49.69400000000002,1.34,264,4.47,98,804,Clouds,overcast clouds,04n
6496,2023-05-03 06:00:00,47.35399999999999,45.80599999999998,998,72,44.599999999999966,49.01000000000005,1.79,302,4.02,99,804,Clouds,overcast clouds,04n
6497,2023-05-03 07:00:00,46.39999999999998,45.60799999999995,997,74,44.113999999999976,48.307999999999936,1.34,284,3.13,90,804,Clouds,overcast clouds,04n
6498,2023-05-03 08:00:00,45.428,42.170000000000016,997,77,42.49400000000003,47.10200000000003,2.73,261,6.8,66,803,Clouds,broken clouds,04n
6499,2023-05-03 09:00:00,44.16800000000006,44.16800000000006,997,82,41.25200000000001,46.11200000000002,0.45,209,2.68,63,803,Clouds,broken clouds,04n
6500,2023-05-03 10:00:00,43.86200000000002,43.86200000000002,997,83,40.910000000000025,46.11200000000002,0.45,267,2.24,57,803,Clouds,broken clouds,04d
6501,2023-05-03 11:00:00,44.70799999999997,43.69999999999993,998,83,41.77399999999994,46.95799999999997,1.34,241,2.68,62,803,Clouds,broken clouds,04d
6502,2023-05-03 12:00:00,47.10200000000003,46.39999999999998,998,76,44.38399999999996,49.20799999999997,1.34,274,4.02,79,803,Clouds,broken clouds,04d
6503,2023-05-03 13:00:00,47.64199999999994,47.012,998,75,45.39199999999994,50.01800000000003,1.34,313,3.58,92,804,Clouds,overcast clouds,04d
6504,2023-05-03 14:00:00,48.38,47.839999999999975,999,72,45.87800000000004,50.702000000000055,1.34,185,4.02,91,500,Rain,light rain,10d
6505,2023-05-03 15:00:00,48.68600000000004,47.35399999999999,999,76,46.579999999999984,51.69199999999995,1.79,240,3.58,93,500,Rain,light rain,10d
6506,2023-05-03 16:00:00,50.34199999999993,48.50599999999997,999,73,47.87600000000003,53.58199999999994,3.09,220,4.990377246398336,100,804,Clouds,overcast clouds,04d
6507,2023-05-03 17:00:00,51.99799999999999,50.05400000000003,998,67,48.110000000000014,55.11200000000002,1.34,260,4.47,96,804,Clouds,overcast clouds,04d
6508,2023-05-03 18:00:00,52.46599999999995,50.46800000000002,999,65,46.48999999999995,56.10200000000003,4.12,210,4.990377246398336,75,803,Clouds,broken clouds,04d
6509,2023-05-03 19:00:00,50.10799999999995,48.28999999999997,999,74,47.372000000000014,54.94999999999999,1.79,232,5.36,100,804,Clouds,overcast clouds,04d
6510,2023-05-03 20:00:00,50.21599999999995,48.47000000000003,999,75,47.28199999999998,54.75200000000001,1.79,267,4.02,100,804,Clouds,overcast clouds,04d
6511,2023-05-03 21:00:00,50.75599999999997,48.920000000000016,999,72,47.786,54.15799999999996,1.79,336,5.81,100,501,Rain,moderate rain,10d
6512,2023-05-03 22:00:00,50.360000000000014,48.488,1000,72,48.09199999999993,53.78000000000003,0.45,310,2.68,100,804,Clouds,overcast clouds,04d
6513,2023-05-03 23:00:00,50.44999999999993,48.57800000000003,1000,72,48.488,52.75399999999996,0.45,244,2.68,100,804,Clouds,overcast clouds,04d
6514,2023-05-04 00:00:00,49.370000000000005,49.370000000000005,1001,73,46.79599999999999,51.71000000000004,0.45,0,2.68,100,804,Clouds,overcast clouds,04n
6515,2023-05-04 01:00:00,48.19999999999993,44.798,1002,76,45.94999999999993,50.10799999999995,3.35,312,6.76,100,804,Clouds,overcast clouds,04n
6516,2023-05-04 02:00:00,48.02000000000004,47.44400000000002,1002,73,44.81599999999997,50.01800000000003,1.34,214,4.02,99,804,Clouds,overcast clouds,04n
6517,2023-05-04 03:00:00,47.44400000000002,47.44400000000002,1003,74,44.329999999999984,49.69400000000002,0.89,0,4.02,92,804,Clouds,overcast clouds,04n
6518,2023-05-04 04:00:00,47.083999999999946,47.083999999999946,1003,75,43.68199999999996,49.11800000000005,0.89,15,6.26,80,803,Clouds,broken clouds,04n
6519,2023-05-04 05:00:00,46.14799999999997,45.31999999999999,1003,77,42.332,48.21800000000002,1.34,298,4.02,69,803,Clouds,broken clouds,04n
6520,2023-05-04 06:00:00,44.762,42.81800000000004,1003,79,41.37800000000004,47.012,1.79,309,5.36,86,804,Clouds,overcast clouds,04n
6521,2023-05-04 07:00:00,43.86200000000002,43.86200000000002,1004,82,40.60399999999999,46.02199999999999,0.89,292,3.58,19,801,Clouds,few clouds,02n
6522,2023-05-04 08:00:00,43.48399999999992,39.12800000000004,1005,84,40.47800000000001,45.69799999999998,3.3,324,10.2,15,801,Clouds,few clouds,02n
6523,2023-05-04 09:00:00,43.807999999999936,43.807999999999936,1005,84,40.11800000000005,46.39999999999998,0.89,5,4.02,25,802,Clouds,scattered clouds,03n
6524,2023-05-04 10:00:00,44.20400000000001,43.12399999999997,1006,83,40.226000000000056,46.16599999999994,1.34,323,5.36,41,802,Clouds,scattered clouds,03d
6525,2023-05-04 11:00:00,45.04999999999996,42.404,1007,81,41.59400000000005,47.156000000000006,2.24,5,5.36,53,803,Clouds,broken clouds,04d
6526,2023-05-04 12:00:00,47.40799999999996,44.06000000000006,1008,78,43.88,49.69400000000002,3.13,32,5.81,50,802,Clouds,scattered clouds,03d
6527,2023-05-04 13:00:00,50.16200000000004,48.36200000000002,1009,74,46.832,52.26800000000003,2.24,324,5.81,100,804,Clouds,overcast clouds,04d
6528,2023-05-04 14:00:00,51.94400000000002,50.27000000000004,1009,73,48.18199999999996,54.49999999999994,1.34,15,4.92,100,804,Clouds,overcast clouds,04d
6529,2023-05-04 15:00:00,52.96999999999997,51.548,1010,76,49.56800000000004,56.33600000000007,3.6,360,4.990377246398336,100,804,Clouds,overcast clouds,04d
6530,2023-05-04 16:00:00,54.571999999999946,53.02399999999994,1010,70,51.81800000000004,57.18199999999996,1.34,156,3.58,96,804,Clouds,overcast clouds,04d
6531,2023-05-04 17:00:00,55.70599999999996,54.08600000000007,1011,66,51.99799999999999,58.20799999999991,4.63,40,4.990377246398336,75,803,Clouds,broken clouds,04d
6532,2023-05-04 18:00:00,56.19199999999995,54.608,1012,66,52.988,59.77399999999994,0.89,25,2.24,77,803,Clouds,broken clouds,04d
6533,2023-05-04 19:00:00,57.27199999999999,55.70599999999996,1012,64,53.14999999999992,61.39400000000006,0.89,0,2.24,93,804,Clouds,overcast clouds,04d
6534,2023-05-04 20:00:00,57.66800000000006,56.10200000000003,1012,63,54.06800000000004,60.90799999999996,0.89,75,4.02,97,804,Clouds,overcast clouds,04d
6535,2023-05-04 21:00:00,57.54199999999997,56.13799999999998,1012,67,53.02399999999994,61.321999999999946,0.89,38,3.58,97,804,Clouds,overcast clouds,04d
6536,2023-05-04 22:00:00,56.12000000000006,54.86000000000007,1013,73,51.13399999999996,60.81800000000004,0.89,146,3.13,94,804,Clouds,overcast clouds,04d
6537,2023-05-04 23:00:00,54.87799999999999,53.69,1014,77,49.98199999999997,60.476000000000056,1.96,90,2.86,90,804,Clouds,overcast clouds,04d
6538,2023-05-05 00:00:00,53.38399999999996,52.14199999999994,1015,79,49.17199999999997,57.307999999999936,1.42,102,1.91,69,803,Clouds,broken clouds,04n
6539,2023-05-05 01:00:00,51.72800000000001,50.50400000000002,1015,83,47.74999999999994,54.608,0.45,0,3.13,11,801,Clouds,few clouds,02n
6540,2023-05-05 02:00:00,49.71199999999999,48.73999999999995,1017,87,46.18399999999997,52.952000000000055,1.67,175,2.95,10,800,Clear,clear sky,01n
6541,2023-05-05 03:00:00,48.36200000000002,47.822,1017,90,44.77999999999997,51.00799999999998,1.34,243,3.13,10,800,Clear,clear sky,01n
6542,2023-05-05 04:00:00,47.10200000000003,47.10200000000003,1017,89,43.178,51.04400000000004,0.89,0,2.24,10,800,Clear,clear sky,01n
6543,2023-05-05 05:00:00,46.238,45.21199999999999,1018,92,42.76400000000001,49.69400000000002,1.44,234,2.49,10,800,Clear,clear sky,01n
6544,2023-05-05 06:00:00,46.07600000000002,44.81599999999997,1018,94,42.00799999999998,49.676000000000045,1.54,170,4.990377246398336,100,804,Clouds,overcast clouds,04n
6545,2023-05-05 07:00:00,46.47199999999998,44.34799999999996,1018,91,41.95400000000001,49.676000000000045,2.06,70,4.990377246398336,100,804,Clouds,overcast clouds,04n
6546,2023-05-05 08:00:00,45.93199999999996,45.93199999999996,1018,95,42.20599999999996,49.01000000000005,0.0,0,4.990377246398336,75,803,Clouds,broken clouds,04n
6547,2023-05-05 09:00:00,44.67199999999997,44.67199999999997,1018,95,40.99999999999994,47.21000000000004,0.0,0,4.990377246398336,0,701,Mist,mist,50n
6548,2023-05-05 10:00:00,43.73600000000005,43.73600000000005,1019,95,39.77600000000007,46.50799999999998,0.0,0,4.990377246398336,0,701,Mist,mist,50d
6549,2023-05-05 11:00:00,44.97800000000001,43.55599999999998,1021,96,40.406000000000006,48.307999999999936,1.54,20,4.990377246398336,40,741,Fog,fog,50d
6550,2023-05-05 12:00:00,49.69400000000002,49.69400000000002,1020,91,45.589999999999975,53.02399999999994,0.89,85,3.58,73,803,Clouds,broken clouds,04d
6551,2023-05-05 13:00:00,54.69800000000004,53.87000000000006,1021,85,50.59400000000005,58.01000000000005,0.89,78,3.58,34,802,Clouds,scattered clouds,03d
6552,2023-05-05 14:00:00,58.46000000000009,57.39799999999997,1021,72,54.571999999999946,61.17800000000005,0.89,95,2.68,29,802,Clouds,scattered clouds,03d
6553,2023-05-05 15:00:00,60.9260000000001,59.68399999999991,1022,63,57.829999999999984,63.392,0.45,75,3.13,25,802,Clouds,scattered clouds,03d
6554,2023-05-05 16:00:00,62.31200000000007,61.01600000000002,1021,59,58.783999999999935,65.31800000000004,2.24,80,4.92,26,802,Clouds,scattered clouds,03d
6555,2023-05-05 17:00:00,62.762,61.37600000000003,1021,56,59.37799999999999,65.57,0.89,78,3.13,30,802,Clouds,scattered clouds,03d
6556,2023-05-05 18:00:00,63.22999999999996,61.79000000000002,1021,54,59.43199999999996,66.30799999999994,2.52,345,2.48,53,803,Clouds,broken clouds,04d
6557,2023-05-05 19:00:00,63.518000000000086,62.06,1021,53,59.75600000000003,66.30799999999994,2.39,12,2.43,49,802,Clouds,scattered clouds,03d
6558,2023-05-05 20:00:00,61.93399999999991,60.78199999999998,1021,63,57.00200000000001,66.05599999999998,0.89,164,4.02,61,803,Clouds,broken clouds,04d
6559,2023-05-05 21:00:00,61.71800000000002,60.512,1020,62,56.94800000000004,65.31800000000004,2.89,80,4.11,74,803,Clouds,broken clouds,04d
6560,2023-05-05 22:00:00,59.738,58.60399999999999,1021,68,54.10399999999999,64.61599999999993,5.14,50,4.990377246398336,100,804,Clouds,overcast clouds,04d
6561,2023-05-05 23:00:00,58.297999999999945,57.21800000000002,1022,72,53.02399999999994,63.44599999999997,0.45,144,1.34,84,803,Clouds,broken clouds,04d
6562,2023-05-06 00:00:00,55.994000000000085,54.82400000000001,1022,75,51.22399999999999,59.108,0.89,111,3.58,85,804,Clouds,overcast clouds,04n
6563,2023-05-06 01:00:00,54.44599999999997,53.34800000000001,1022,80,50.01800000000003,57.70400000000001,1.66,170,3.64,75,803,Clouds,broken clouds,04n
6564,2023-05-06 02:00:00,53.04199999999997,51.94400000000002,1023,83,48.21800000000002,56.69599999999997,1.34,232,3.13,42,802,Clouds,scattered clouds,03n
6565,2023-05-06 03:00:00,51.99799999999999,50.98999999999995,1023,87,47.28199999999998,55.77800000000008,0.45,261,1.34,30,802,Clouds,scattered clouds,03n
6566,2023-05-06 04:00:00,50.63,49.56800000000004,1023,89,46.02199999999999,53.96000000000009,0.89,279,2.68,24,801,Clouds,few clouds,02n
6567,2023-05-06 05:00:00,48.99199999999996,48.54199999999997,1024,91,44.14999999999998,52.952000000000055,1.34,247,1.34,21,801,Clouds,few clouds,02n
6568,2023-05-06 06:00:00,47.33600000000001,47.33600000000001,1024,93,42.79999999999996,52.14199999999994,0.0,0,4.990377246398336,0,701,Mist,mist,50n
6569,2023-05-06 07:00:00,46.41800000000006,46.41800000000006,1025,94,41.68399999999997,51.09799999999996,0.0,0,4.990377246398336,0,800,Clear,clear sky,01n
6570,2023-05-06 08:00:00,45.80599999999998,45.80599999999998,1025,95,40.99999999999994,50.144000000000005,0.0,0,4.990377246398336,0,701,Mist,mist,50n
6571,2023-05-06 09:00:00,45.06800000000004,45.06800000000004,1025,96,40.406000000000006,49.31599999999997,0.0,0,4.990377246398336,0,701,Mist,mist,50n
6572,2023-05-06 10:00:00,44.762,42.926000000000045,1025,96,39.41599999999994,49.099999999999966,1.73,317,3.04,5,800,Clear,clear sky,01d
6573,2023-05-06 11:00:00,46.63399999999996,46.63399999999996,1025,96,42.27800000000002,50.702000000000055,0.45,0,2.24,4,800,Clear,clear sky,01d
6574,2023-05-06 12:00:00,52.178,51.27800000000002,1024,89,46.68799999999999,55.95799999999991,1.34,35,4.02,3,800,Clear,clear sky,01d
6575,2023-05-06 13:00:00,57.90199999999999,56.821999999999946,1025,73,52.39400000000006,61.05200000000008,1.34,309,3.58,0,800,Clear,clear sky,01d
6576,2023-05-06 14:00:00,62.00600000000003,60.78199999999998,1024,61,58.56800000000004,64.57999999999998,0.45,293,3.58,0,800,Clear,clear sky,01d
6577,2023-05-06 15:00:00,65.06599999999997,63.71599999999995,1024,52,62.02399999999994,67.58600000000007,1.34,13,4.47,0,800,Clear,clear sky,01d
6578,2023-05-06 16:00:00,67.262,65.858,1023,46,64.382,69.56599999999997,0.89,344,4.47,0,800,Clear,clear sky,01d
6579,2023-05-06 17:00:00,68.84600000000006,67.4600000000001,1023,43,65.62399999999997,71.51000000000005,0.89,311,5.36,0,800,Clear,clear sky,01d
6580,2023-05-06 18:00:00,70.77199999999999,69.42199999999997,1022,40,67.38799999999998,73.18399999999991,0.89,55,5.81,0,800,Clear,clear sky,01d
6581,2023-05-06 19:00:00,71.22200000000004,69.9260000000001,1021,40,68.882,73.61599999999993,1.34,6,4.02,5,800,Clear,clear sky,01d
6582,2023-05-06 20:00:00,71.92399999999992,70.55599999999998,1020,37,68.77399999999994,74.58800000000002,2.68,29,5.81,8,800,Clear,clear sky,01d
6583,2023-05-06 21:00:00,71.88799999999998,70.52000000000004,1020,37,68.95400000000001,74.49799999999999,2.24,0,4.92,19,801,Clouds,few clouds,02d
6584,2023-05-06 22:00:00,71.32999999999998,69.90799999999996,1019,37,68.57600000000008,73.50799999999998,0.45,243,3.13,21,801,Clouds,few clouds,02d
6585,2023-05-06 23:00:00,69.26000000000005,67.76600000000002,1021,40,65.87600000000003,71.618,2.71,280,4.66,23,801,Clouds,few clouds,02d
6586,2023-05-07 00:00:00,64.90400000000005,63.35599999999994,1021,48,61.48399999999998,68.01800000000009,2.76,266,6.74,5,800,Clear,clear sky,01n
6587,2023-05-07 01:00:00,60.72800000000001,59.089999999999975,1021,55,56.12000000000006,65.10200000000003,2.58,266,6.77,14,801,Clouds,few clouds,02n
6588,2023-05-07 02:00:00,58.28000000000003,56.67800000000005,1021,61,52.77199999999999,63.15799999999996,2.33,263,6.53,20,801,Clouds,few clouds,02n
6589,2023-05-07 03:00:00,56.533999999999935,54.94999999999999,1021,65,50.41399999999999,62.14999999999992,2.32,273,6.65,43,802,Clouds,scattered clouds,03n
6590,2023-05-07 04:00:00,55.202000000000055,53.67199999999997,1021,69,49.04599999999999,60.62000000000006,2.2,294,6.8,56,803,Clouds,broken clouds,04n
6591,2023-05-07 04:00:00,55.202000000000055,53.67199999999997,1021,69,49.04599999999999,60.62000000000006,2.2,294,6.8,56,803,Clouds,broken clouds,04n
6592,2023-05-07 05:00:00,54.33800000000002,52.75399999999996,1021,70,48.19999999999993,59.57600000000008,2.06,301,5.31,48,802,Clouds,scattered clouds,03n
6593,2023-05-07 06:00:00,53.45599999999996,51.88999999999999,1020,72,46.39999999999998,58.42399999999992,2.09,283,4.8,48,802,Clouds,scattered clouds,03n
6594,2023-05-07 07:00:00,52.59199999999993,51.079999999999984,1020,75,47.13799999999998,57.09199999999993,1.79,273,2.78,68,803,Clouds,broken clouds,04n
6595,2023-05-07 08:00:00,52.96999999999997,51.44,1020,74,46.68799999999999,57.146000000000015,1.81,269,2.88,75,803,Clouds,broken clouds,04n
6596,2023-05-07 09:00:00,51.90799999999996,50.41399999999999,1020,77,45.446000000000026,55.94,1.78,281,2.59,64,803,Clouds,broken clouds,04n
6597,2023-05-07 10:00:00,51.548,50.10799999999995,1018,79,44.81599999999997,54.96800000000002,0.45,266,1.34,51,803,Clouds,broken clouds,04d
6598,2023-05-07 11:00:00,52.033999999999935,50.846,1020,83,47.24599999999998,55.14799999999997,1.36,277,2.42,44,802,Clouds,scattered clouds,03d
6599,2023-05-07 12:00:00,57.64999999999992,56.642,1018,75,52.48399999999998,61.61000000000007,0.45,242,2.24,37,802,Clouds,scattered clouds,03d
6600,2023-05-07 13:00:00,64.04000000000002,62.87000000000006,1018,58,58.38799999999998,67.49600000000004,1.49,264,2.6,9,800,Clear,clear sky,01d
6601,2023-05-07 14:00:00,68.08999999999997,66.9919999999999,1017,51,63.42800000000005,71.38399999999996,0.89,193,3.58,8,800,Clear,clear sky,01d
6602,2023-05-07 15:00:00,70.55599999999998,69.76399999999995,1017,52,67.02800000000008,73.50799999999998,2.24,216,4.47,8,800,Clear,clear sky,01d
6603,2023-05-07 16:00:00,73.13000000000005,72.49999999999994,1016,50,69.80000000000001,76.29799999999994,1.34,225,5.81,22,801,Clouds,few clouds,02d
6604,2023-05-07 17:00:00,74.714,74.04799999999994,1014,46,72.03199999999998,77.30599999999998,2.24,198,6.26,37,802,Clouds,scattered clouds,03d
6605,2023-05-07 18:00:00,76.118,75.54199999999997,1014,45,73.094,78.94400000000002,3.58,200,6.71,48,802,Clouds,scattered clouds,03d
6606,2023-05-07 19:00:00,76.19,75.72200000000004,1013,47,72.57199999999995,79.16000000000003,2.24,181,6.26,100,804,Clouds,overcast clouds,04d
6607,2023-05-07 20:00:00,75.00200000000001,74.60599999999994,1012,51,71.834,78.15199999999999,2.24,221,6.26,100,804,Clouds,overcast clouds,04d
